"","id","date","last.touch","last.click"
"15605",6933,2017-01-07,"social","email"
"15606",6933,2017-01-09,"social","email"
"15607",6933,2017-02-08,"email","email"
"15608",6933,2017-02-14,"email","email"
"15609",6934,2017-01-08,"display","none"
"15610",6934,2017-01-12,"display","none"
"15611",6934,2017-01-29,"display","email"
"15612",6935,2017-01-09,"social","social"
"15613",6935,2017-01-11,"display","social"
"15614",6935,2017-01-15,"social","social"
"15615",6935,2017-01-16,"social","social"
"15616",6935,2017-01-22,"display","social"
"15617",6936,2017-02-22,"none","none"
"15618",6937,2017-01-12,"social","none"
"15619",6938,2017-01-18,"social","social"
"15620",6938,2017-01-21,"social","social"
"15621",6939,2017-01-29,"social","social"
"15622",6939,2017-02-01,"social","social"
"15623",6940,2017-01-02,"display","none"
"15624",6940,2017-02-05,"display","none"
"15625",6940,2017-02-07,"display","none"
"15626",6942,2017-01-04,"social","none"
"15627",6943,2017-01-07,"social","none"
"15628",6943,2017-01-12,"social","none"
"15629",6944,2017-01-05,"social","none"
"15630",6944,2017-01-31,"email","social"
"15631",6945,2017-01-04,"display","none"
"15632",6945,2017-01-22,"display","none"
"15633",6945,2017-02-11,"display","none"
"15634",6945,2017-02-17,"display","none"
"15635",6945,2017-02-26,"display","none"
"15636",6946,2017-01-02,"social","none"
"15637",6946,2017-01-05,"social","none"
"15638",6946,2017-01-10,"social","none"
"15639",6946,2017-01-16,"social","none"
"15640",6947,2017-01-09,"social","social"
"15641",6947,2017-01-20,"social","social"
"15642",6948,2017-01-11,"social","email"
"15643",6948,2017-01-17,"social","email"
"15644",6949,2017-01-24,"email","none"
"15645",6949,2017-02-24,"display","email"
"15646",6950,2017-01-26,"email","none"
"15647",6950,2017-01-31,"email","none"
"15648",6950,2017-02-07,"direct","none"
"15649",6951,2017-01-02,"social","none"
"15650",6951,2017-02-08,"email","none"
"15651",6951,2017-02-10,"email","none"
"15652",6952,2017-02-18,"social","none"
"15653",6954,2017-02-10,"display","email"
"15654",6956,2017-01-07,"none","none"
"15655",6956,2017-02-13,"email","none"
"15656",6957,2017-02-05,"direct","email"
"15657",6957,2017-02-08,"email","email"
"15658",6957,2017-02-09,"email","email"
"15659",6957,2017-02-14,"email","email"
"15660",6957,2017-02-15,"email","email"
"15661",6957,2017-02-16,"email","email"
"15662",6957,2017-02-21,"email","email"
"15663",6958,2017-01-03,"email","email"
"15664",6958,2017-01-08,"social","email"
"15665",6958,2017-01-15,"social","social"
"15666",6958,2017-02-14,"email","email"
"15667",6958,2017-02-20,"email","email"
"15668",6959,2017-01-14,"display","none"
"15669",6959,2017-02-04,"display","none"
"15670",6959,2017-02-05,"display","none"
"15671",6961,2017-01-24,"none","none"
"15672",6962,2017-02-06,"direct","none"
"15673",6963,2017-01-18,"social","none"
"15674",6964,2017-01-17,"email","social"
"15675",6964,2017-02-25,"email","social"
"15676",6964,2017-02-27,"email","social"
"15677",6966,2017-01-02,"social","none"
"15678",6966,2017-01-04,"social","none"
"15679",6966,2017-02-06,"direct","social"
"15680",6966,2017-02-08,"email","social"
"15681",6967,2017-01-10,"social","none"
"15682",6967,2017-02-27,"direct","social"
"15683",6968,2017-01-03,"display","none"
"15684",6968,2017-01-09,"social","none"
"15685",6968,2017-01-26,"social","none"
"15686",6968,2017-02-06,"display","none"
"15687",6969,2017-01-08,"social","social"
"15688",6969,2017-01-11,"social","social"
"15689",6969,2017-02-03,"direct","social"
"15690",6969,2017-02-15,"email","social"
"15691",6971,2017-01-06,"direct","none"
"15692",6971,2017-01-13,"email","none"
"15693",6972,2017-01-19,"social","none"
"15694",6972,2017-01-22,"social","none"
"15695",6972,2017-02-22,"direct","none"
"15696",6973,2017-01-08,"direct","none"
"15697",6973,2017-01-22,"email","email"
"15698",6973,2017-02-06,"direct","email"
"15699",6973,2017-02-14,"email","email"
"15700",6974,2017-02-09,"email","email"
"15701",6974,2017-02-15,"email","email"
"15702",6975,2017-02-01,"email","none"
"15703",6976,2017-01-11,"email","email"
"15704",6976,2017-01-17,"email","email"
"15705",6977,2017-02-24,"email","none"
"15706",6978,2017-01-04,"email","none"
"15707",6978,2017-02-11,"email","none"
"15708",6979,2017-01-08,"social","none"
"15709",6979,2017-01-12,"social","none"
"15710",6979,2017-01-23,"social","none"
"15711",6980,2017-01-25,"social","none"
"15712",6980,2017-02-01,"email","none"
"15713",6981,2017-02-07,"email","email"
"15714",6981,2017-02-25,"email","email"
"15715",6982,2017-01-15,"social","social"
"15716",6982,2017-01-29,"social","social"
"15717",6983,2017-01-09,"social","none"
"15718",6986,2017-01-11,"email","email"
"15719",6986,2017-01-14,"email","email"
"15720",6986,2017-02-17,"email","email"
"15721",6987,2017-01-08,"social","none"
"15722",6987,2017-01-09,"display","none"
"15723",6987,2017-01-29,"display","none"
"15724",6989,2017-01-09,"display","none"
"15725",6990,2017-01-08,"direct","none"
"15726",6990,2017-01-11,"email","none"
"15727",6990,2017-02-01,"email","none"
"15728",6991,2017-01-04,"email","none"
"15729",6992,2017-01-18,"social","social"
"15730",6992,2017-02-13,"social","social"
"15731",6994,2017-02-04,"direct","none"
"15732",6994,2017-02-06,"direct","none"
"15733",6994,2017-02-15,"email","none"
"15734",6995,2017-01-09,"social","display"
"15735",6995,2017-01-12,"social","display"
"15736",6995,2017-01-15,"social","display"
"15737",6996,2017-02-05,"direct","none"
"15738",6996,2017-02-06,"direct","none"
"15739",6996,2017-02-17,"email","email"
"15740",6997,2017-02-14,"display","display"
"15741",6999,2017-01-04,"social","none"
"15742",6999,2017-01-18,"social","none"
"15743",6999,2017-02-22,"email","email"
"15744",7000,2017-01-01,"display","social"
"15745",7003,2017-02-14,"email","email"
"15746",7004,2017-01-05,"social","none"
"15747",7004,2017-01-09,"social","social"
"15748",7005,2017-01-02,"social","none"
"15749",7005,2017-02-11,"display","social"
"15750",7005,2017-02-27,"display","display"
"15751",7006,2017-01-14,"social","none"
"15752",7009,2017-01-27,"email","none"
"15753",7010,2017-01-15,"none","none"
"15754",7011,2017-01-15,"direct","none"
"15755",7011,2017-01-16,"direct","none"
"15756",7011,2017-02-02,"email","none"
"15757",7011,2017-02-16,"email","none"
"15758",7011,2017-02-21,"email","none"
"15759",7011,2017-02-25,"email","none"
"15760",7012,2017-01-02,"social","none"
"15761",7012,2017-01-03,"social","none"
"15762",7012,2017-01-18,"social","social"
"15763",7012,2017-01-23,"social","social"
"15764",7012,2017-01-30,"display","display"
"15765",7013,2017-02-15,"display","email"
"15766",7014,2017-01-02,"display","none"
"15767",7016,2017-02-20,"email","email"
"15768",7017,2017-01-31,"none","none"
"15769",7018,2017-01-25,"social","none"
"15770",7019,2017-01-07,"social","none"
"15771",7019,2017-01-08,"social","none"
"15772",7019,2017-01-13,"social","none"
"15773",7019,2017-01-28,"social","social"
"15774",7019,2017-02-04,"direct","social"
"15775",7019,2017-02-05,"direct","social"
"15776",7020,2017-01-03,"social","none"
"15777",7020,2017-01-07,"social","none"
"15778",7020,2017-01-21,"social","none"
"15779",7020,2017-01-22,"social","none"
"15780",7020,2017-01-27,"social","none"
"15781",7020,2017-02-05,"display","none"
"15782",7021,2017-01-13,"none","none"
"15783",7022,2017-01-01,"none","none"
"15784",7022,2017-01-06,"direct","none"
"15785",7022,2017-01-14,"email","none"
"15786",7022,2017-01-24,"email","none"
"15787",7022,2017-02-08,"email","none"
"15788",7023,2017-01-22,"direct","none"
"15789",7023,2017-02-05,"direct","none"
"15790",7023,2017-02-22,"direct","none"
"15791",7024,2017-01-04,"social","none"
"15792",7024,2017-01-07,"social","none"
"15793",7024,2017-01-31,"social","none"
"15794",7024,2017-02-06,"direct","none"
"15795",7024,2017-02-17,"direct","none"
"15796",7024,2017-02-28,"direct","none"
"15797",7025,2017-01-11,"social","none"
"15798",7025,2017-01-15,"social","none"
"15799",7025,2017-01-18,"email","none"
"15800",7025,2017-01-28,"social","none"
"15801",7025,2017-02-05,"direct","none"
"15802",7027,2017-01-02,"none","none"
"15803",7027,2017-02-01,"email","none"
"15804",7028,2017-01-30,"social","none"
"15805",7029,2017-02-22,"display","social"
"15806",7031,2017-01-02,"display","none"
"15807",7031,2017-02-09,"display","display"
"15808",7031,2017-02-20,"display","display"
"15809",7032,2017-01-04,"display","none"
"15810",7033,2017-01-03,"social","none"
"15811",7033,2017-01-14,"social","social"
"15812",7033,2017-01-17,"email","social"
"15813",7033,2017-01-21,"social","social"
"15814",7033,2017-02-06,"direct","social"
"15815",7033,2017-02-15,"email","email"
"15816",7034,2017-01-05,"email","email"
"15817",7034,2017-01-23,"email","email"
"15818",7034,2017-01-29,"email","email"
"15819",7034,2017-02-07,"email","email"
"15820",7034,2017-02-14,"email","email"
"15821",7034,2017-02-17,"email","email"
"15822",7034,2017-02-18,"email","email"
"15823",7035,2017-01-01,"display","none"
"15824",7035,2017-01-05,"display","none"
"15825",7035,2017-01-11,"display","email"
"15826",7035,2017-02-15,"display","email"
"15827",7035,2017-02-22,"display","email"
"15828",7036,2017-01-04,"display","none"
"15829",7036,2017-01-05,"display","none"
"15830",7036,2017-01-20,"social","display"
"15831",7037,2017-01-08,"direct","none"
"15832",7037,2017-01-15,"email","none"
"15833",7037,2017-01-24,"email","none"
"15834",7038,2017-01-10,"email","none"
"15835",7038,2017-01-15,"email","none"
"15836",7038,2017-01-27,"email","email"
"15837",7038,2017-02-15,"email","email"
"15838",7041,2017-01-02,"display","none"
"15839",7041,2017-02-03,"display","social"
"15840",7041,2017-02-04,"display","social"
"15841",7041,2017-02-08,"display","social"
"15842",7041,2017-02-12,"display","social"
"15843",7041,2017-02-15,"display","social"
"15844",7041,2017-02-16,"display","social"
"15845",7042,2017-01-30,"social","none"
"15846",7043,2017-01-08,"direct","email"
"15847",7043,2017-01-09,"direct","email"
"15848",7043,2017-01-14,"email","email"
"15849",7043,2017-01-25,"email","email"
"15850",7043,2017-01-28,"email","email"
"15851",7043,2017-01-29,"email","email"
"15852",7045,2017-01-03,"email","none"
"15853",7047,2017-01-04,"display","none"
"15854",7047,2017-01-14,"social","social"
"15855",7047,2017-01-28,"social","social"
"15856",7047,2017-02-16,"display","social"
"15857",7049,2017-01-27,"email","none"
"15858",7049,2017-02-04,"direct","none"
"15859",7049,2017-02-25,"email","none"
"15860",7050,2017-01-07,"social","none"
"15861",7050,2017-01-20,"social","none"
"15862",7050,2017-02-22,"email","none"
"15863",7051,2017-01-12,"social","none"
"15864",7052,2017-01-10,"display","none"
"15865",7052,2017-01-19,"social","none"
"15866",7053,2017-02-04,"none","none"
"15867",7057,2017-01-12,"display","none"
"15868",7057,2017-02-12,"display","social"
"15869",7058,2017-01-22,"display","email"
"15870",7059,2017-01-15,"email","none"
"15871",7060,2017-01-25,"display","none"
"15872",7061,2017-01-03,"email","none"
"15873",7061,2017-01-23,"email","none"
"15874",7061,2017-01-24,"email","none"
"15875",7061,2017-01-28,"email","none"
"15876",7061,2017-01-31,"email","none"
"15877",7063,2017-01-09,"display","none"
"15878",7063,2017-01-13,"display","email"
"15879",7063,2017-01-19,"display","email"
"15880",7064,2017-02-18,"display","none"
"15881",7066,2017-01-04,"social","none"
"15882",7066,2017-01-24,"social","none"
"15883",7066,2017-02-21,"email","email"
"15884",7067,2017-01-24,"display","none"
"15885",7068,2017-01-13,"social","none"
"15886",7068,2017-01-14,"social","none"
"15887",7068,2017-01-18,"display","email"
"15888",7068,2017-01-23,"social","email"
"15889",7068,2017-02-04,"display","email"
"15890",7068,2017-02-06,"display","email"
"15891",7068,2017-02-08,"display","email"
"15892",7068,2017-02-19,"display","email"
"15893",7069,2017-01-01,"display","none"
"15894",7069,2017-01-03,"email","none"
"15895",7070,2017-01-10,"social","none"
"15896",7070,2017-01-13,"social","social"
"15897",7070,2017-02-07,"email","email"
"15898",7070,2017-02-09,"email","email"
"15899",7071,2017-01-25,"none","none"
"15900",7072,2017-01-24,"social","none"
"15901",7072,2017-01-31,"email","none"
"15902",7072,2017-02-04,"direct","none"
"15903",7073,2017-01-30,"email","none"
"15904",7076,2017-01-06,"display","display"
"15905",7076,2017-02-01,"display","email"
"15906",7077,2017-01-26,"display","none"
"15907",7077,2017-02-18,"display","none"
"15908",7078,2017-02-08,"email","email"
"15909",7079,2017-01-06,"direct","none"
"15910",7079,2017-01-08,"social","none"
"15911",7079,2017-02-22,"email","social"
"15912",7080,2017-01-20,"display","display"
"15913",7080,2017-02-13,"display","email"
"15914",7080,2017-02-23,"display","email"
"15915",7081,2017-01-10,"email","none"
"15916",7081,2017-01-13,"social","none"
"15917",7081,2017-02-17,"email","email"
"15918",7082,2017-01-08,"social","email"
"15919",7082,2017-01-09,"social","email"
"15920",7082,2017-01-10,"email","email"
"15921",7082,2017-01-17,"email","email"
"15922",7082,2017-01-23,"social","email"
"15923",7082,2017-02-25,"email","email"
"15924",7083,2017-01-04,"social","none"
"15925",7083,2017-01-26,"social","social"
"15926",7083,2017-01-27,"social","social"
"15927",7083,2017-01-28,"social","social"
"15928",7083,2017-01-30,"social","social"
"15929",7083,2017-02-17,"email","email"
"15930",7083,2017-02-18,"email","email"
"15931",7083,2017-02-27,"email","email"
"15932",7085,2017-02-02,"display","none"
"15933",7086,2017-01-06,"social","none"
"15934",7086,2017-02-04,"display","email"
"15935",7086,2017-02-11,"display","email"
"15936",7086,2017-02-20,"display","email"
"15937",7087,2017-01-01,"none","none"
"15938",7087,2017-01-06,"direct","none"
"15939",7087,2017-01-16,"email","none"
"15940",7087,2017-01-26,"email","none"
"15941",7088,2017-01-09,"social","social"
"15942",7088,2017-01-26,"social","social"
"15943",7088,2017-02-13,"email","social"
"15944",7089,2017-02-07,"display","social"
"15945",7089,2017-02-18,"display","social"
"15946",7090,2017-01-15,"social","social"
"15947",7090,2017-02-24,"direct","social"
"15948",7091,2017-01-15,"direct","none"
"15949",7091,2017-01-16,"direct","none"
"15950",7092,2017-01-03,"email","email"
"15951",7092,2017-01-06,"direct","email"
"15952",7092,2017-01-08,"direct","email"
"15953",7092,2017-02-21,"email","email"
"15954",7093,2017-02-01,"email","email"
"15955",7093,2017-02-19,"email","email"
"15956",7094,2017-01-25,"email","none"
"15957",7095,2017-01-04,"social","none"
"15958",7095,2017-02-21,"social","none"
"15959",7097,2017-01-24,"email","social"
"15960",7097,2017-02-01,"display","social"
"15961",7097,2017-02-05,"display","social"
"15962",7097,2017-02-13,"display","social"
"15963",7098,2017-01-09,"social","none"
"15964",7098,2017-01-19,"social","none"
"15965",7098,2017-01-22,"social","none"
"15966",7098,2017-01-30,"social","none"
"15967",7098,2017-02-04,"direct","none"
"15968",7099,2017-01-03,"display","none"
"15969",7099,2017-01-07,"display","none"
"15970",7099,2017-02-05,"display","none"
"15971",7099,2017-02-07,"display","none"
"15972",7100,2017-01-13,"social","none"
"15973",7101,2017-01-09,"social","none"
"15974",7101,2017-01-23,"social","none"
"15975",7101,2017-02-20,"direct","social"
"15976",7102,2017-01-26,"email","none"
"15977",7102,2017-02-16,"email","none"
"15978",7103,2017-01-03,"display","email"
"15979",7103,2017-01-21,"display","email"
"15980",7103,2017-02-01,"display","email"
"15981",7103,2017-02-21,"display","email"
"15982",7104,2017-02-20,"email","email"
"15983",7105,2017-01-06,"display","none"
"15984",7105,2017-01-30,"social","social"
"15985",7106,2017-01-09,"social","none"
"15986",7106,2017-01-17,"email","email"
"15987",7106,2017-02-06,"direct","social"
"15988",7109,2017-01-21,"social","none"
"15989",7109,2017-01-28,"social","none"
"15990",7109,2017-02-08,"email","email"
"15991",7109,2017-02-28,"email","email"
"15992",7110,2017-01-09,"direct","none"
"15993",7113,2017-01-16,"none","none"
"15994",7113,2017-01-18,"none","none"
"15995",7114,2017-01-29,"email","email"
"15996",7115,2017-01-09,"direct","none"
"15997",7115,2017-01-28,"email","none"
"15998",7115,2017-02-03,"direct","none"
"15999",7115,2017-02-05,"direct","none"
"16000",7115,2017-02-08,"email","none"
"16001",7115,2017-02-11,"email","none"
"16002",7115,2017-02-26,"email","none"
"16003",7116,2017-01-13,"display","none"
"16004",7116,2017-01-16,"display","none"
"16005",7118,2017-01-31,"display","display"
"16006",7118,2017-02-06,"display","display"
"16007",7118,2017-02-12,"display","display"
"16008",7119,2017-02-09,"display","none"
"16009",7120,2017-02-03,"direct","none"
"16010",7121,2017-01-07,"social","none"
"16011",7122,2017-01-05,"display","none"
"16012",7122,2017-01-18,"display","display"
"16013",7122,2017-01-21,"display","display"
"16014",7122,2017-02-14,"display","display"
"16015",7123,2017-01-04,"social","none"
"16016",7123,2017-01-10,"email","none"
"16017",7125,2017-02-24,"social","none"
"16018",7126,2017-01-28,"display","none"
"16019",7126,2017-02-04,"display","none"
"16020",7126,2017-02-19,"display","none"
"16021",7128,2017-01-03,"email","none"
"16022",7128,2017-01-09,"direct","none"
"16023",7128,2017-01-27,"email","email"
"16024",7128,2017-02-03,"direct","email"
"16025",7129,2017-02-14,"email","social"
"16026",7130,2017-01-16,"social","none"
"16027",7130,2017-01-27,"social","none"
"16028",7130,2017-02-03,"social","none"
"16029",7130,2017-02-21,"display","none"
"16030",7131,2017-01-17,"email","none"
"16031",7131,2017-02-14,"email","none"
"16032",7133,2017-01-01,"display","none"
"16033",7133,2017-01-25,"display","none"
"16034",7133,2017-02-08,"display","none"
"16035",7133,2017-02-16,"display","email"
"16036",7134,2017-01-17,"email","email"
"16037",7134,2017-01-18,"email","email"
"16038",7135,2017-01-09,"social","none"
"16039",7135,2017-01-10,"social","none"
"16040",7135,2017-02-02,"email","social"
"16041",7136,2017-01-04,"social","none"
"16042",7136,2017-02-21,"email","social"
"16043",7137,2017-01-09,"social","none"
"16044",7137,2017-01-12,"social","none"
"16045",7137,2017-02-18,"social","social"
"16046",7138,2017-01-10,"display","none"
"16047",7138,2017-02-06,"display","display"
"16048",7139,2017-01-24,"display","none"
"16049",7139,2017-01-28,"display","none"
"16050",7141,2017-01-03,"email","none"
"16051",7141,2017-01-18,"social","none"
"16052",7141,2017-01-19,"social","none"
"16053",7141,2017-01-21,"social","none"
"16054",7141,2017-01-28,"social","none"
"16055",7141,2017-02-11,"direct","social"
"16056",7141,2017-02-24,"email","social"
"16057",7141,2017-02-26,"email","social"
"16058",7144,2017-01-07,"direct","none"
"16059",7144,2017-01-11,"social","none"
"16060",7144,2017-01-15,"social","none"
"16061",7144,2017-01-22,"social","none"
"16062",7144,2017-01-30,"social","none"
"16063",7144,2017-02-16,"email","none"
"16064",7144,2017-02-17,"email","none"
"16065",7145,2017-01-06,"display","social"
"16066",7145,2017-01-10,"display","social"
"16067",7145,2017-02-06,"display","social"
"16068",7146,2017-01-24,"social","social"
"16069",7146,2017-01-31,"email","social"
"16070",7146,2017-02-09,"email","social"
"16071",7146,2017-02-19,"email","social"
"16072",7147,2017-01-03,"none","none"
"16073",7147,2017-01-05,"none","none"
"16074",7147,2017-02-04,"direct","none"
"16075",7148,2017-01-08,"display","none"
"16076",7148,2017-02-08,"display","none"
"16077",7148,2017-02-21,"display","none"
"16078",7148,2017-02-22,"display","none"
"16079",7149,2017-01-09,"social","none"
"16080",7149,2017-01-21,"social","none"
"16081",7149,2017-01-24,"social","none"
"16082",7149,2017-02-07,"display","none"
"16083",7149,2017-02-18,"display","none"
"16084",7151,2017-01-04,"email","none"
"16085",7152,2017-01-24,"display","social"
"16086",7152,2017-02-09,"display","social"
"16087",7153,2017-02-03,"direct","none"
"16088",7154,2017-01-24,"email","social"
"16089",7154,2017-02-06,"direct","social"
"16090",7154,2017-02-13,"email","social"
"16091",7154,2017-02-22,"email","social"
"16092",7156,2017-01-10,"social","none"
"16093",7156,2017-01-18,"social","none"
"16094",7156,2017-01-28,"social","social"
"16095",7156,2017-02-08,"email","email"
"16096",7157,2017-01-29,"social","none"
"16097",7157,2017-02-07,"email","none"
"16098",7157,2017-02-15,"email","email"
"16099",7157,2017-02-18,"email","email"
"16100",7158,2017-01-15,"display","none"
"16101",7158,2017-01-17,"social","none"
"16102",7158,2017-01-24,"display","none"
"16103",7159,2017-02-17,"none","none"
"16104",7160,2017-01-22,"social","social"
"16105",7160,2017-02-26,"direct","social"
"16106",7161,2017-01-05,"social","none"
"16107",7161,2017-01-21,"social","none"
"16108",7161,2017-02-13,"display","none"
"16109",7162,2017-01-10,"email","none"
"16110",7162,2017-01-18,"social","none"
"16111",7162,2017-01-21,"social","none"
"16112",7162,2017-01-28,"social","none"
"16113",7162,2017-01-30,"social","none"
"16114",7162,2017-02-12,"email","none"
"16115",7162,2017-02-21,"email","email"
"16116",7163,2017-01-03,"email","none"
"16117",7163,2017-01-31,"email","email"
"16118",7163,2017-02-05,"email","email"
"16119",7164,2017-01-13,"display","none"
"16120",7165,2017-01-04,"none","none"
"16121",7165,2017-01-09,"direct","none"
"16122",7165,2017-01-31,"direct","none"
"16123",7165,2017-02-03,"direct","none"
"16124",7165,2017-02-23,"direct","none"
"16125",7165,2017-02-25,"direct","none"
"16126",7166,2017-01-10,"email","none"
"16127",7166,2017-01-13,"display","display"
"16128",7166,2017-02-11,"display","display"
"16129",7167,2017-01-07,"direct","none"
"16130",7167,2017-02-25,"email","email"
"16131",7168,2017-02-17,"email","none"
"16132",7168,2017-02-28,"email","none"
"16133",7169,2017-02-14,"email","email"
"16134",7170,2017-01-02,"social","none"
"16135",7170,2017-01-16,"display","none"
"16136",7170,2017-02-01,"display","social"
"16137",7171,2017-01-04,"social","social"
"16138",7171,2017-01-09,"social","social"
"16139",7171,2017-01-31,"email","social"
"16140",7172,2017-01-04,"none","none"
"16141",7172,2017-02-22,"email","none"
"16142",7173,2017-01-01,"display","none"
"16143",7173,2017-01-10,"social","social"
"16144",7173,2017-02-01,"display","social"
"16145",7173,2017-02-17,"display","social"
"16146",7174,2017-02-23,"display","none"
"16147",7176,2017-01-10,"email","email"
"16148",7176,2017-01-11,"social","email"
"16149",7176,2017-01-21,"social","email"
"16150",7176,2017-02-06,"direct","email"
"16151",7176,2017-02-09,"email","email"
"16152",7176,2017-02-16,"email","email"
"16153",7176,2017-02-20,"email","email"
"16154",7176,2017-02-21,"email","email"
"16155",7177,2017-01-06,"direct","none"
"16156",7177,2017-01-21,"email","none"
"16157",7177,2017-02-14,"email","none"
"16158",7177,2017-02-20,"email","none"
"16159",7178,2017-01-13,"email","none"
"16160",7179,2017-01-10,"display","none"
"16161",7179,2017-01-31,"display","email"
"16162",7180,2017-01-07,"direct","none"
"16163",7180,2017-02-02,"display","none"
"16164",7180,2017-02-05,"display","none"
"16165",7180,2017-02-25,"email","email"
"16166",7181,2017-01-22,"display","none"
"16167",7181,2017-01-26,"social","display"
"16168",7182,2017-01-07,"social","none"
"16169",7182,2017-01-17,"social","social"
"16170",7182,2017-01-26,"social","social"
"16171",7183,2017-01-09,"social","none"
"16172",7183,2017-01-13,"social","social"
"16173",7184,2017-01-31,"email","none"
"16174",7184,2017-02-10,"email","email"
"16175",7184,2017-02-23,"email","email"
"16176",7185,2017-01-10,"social","social"
"16177",7185,2017-02-03,"direct","social"
"16178",7186,2017-01-13,"social","social"
"16179",7186,2017-02-02,"email","social"
"16180",7186,2017-02-07,"email","social"
"16181",7187,2017-01-09,"direct","none"
"16182",7187,2017-01-11,"direct","none"
"16183",7187,2017-01-17,"email","none"
"16184",7187,2017-02-21,"email","none"
"16185",7188,2017-01-03,"email","none"
"16186",7188,2017-01-07,"social","none"
"16187",7188,2017-01-12,"social","none"
"16188",7188,2017-02-13,"email","email"
"16189",7188,2017-02-28,"email","email"
"16190",7189,2017-01-23,"social","social"
"16191",7189,2017-01-28,"display","social"
"16192",7189,2017-02-05,"display","social"
"16193",7190,2017-01-18,"direct","none"
"16194",7190,2017-02-06,"direct","none"
"16195",7191,2017-01-09,"display","none"
"16196",7191,2017-01-31,"email","email"
"16197",7191,2017-02-02,"display","email"
"16198",7191,2017-02-23,"display","email"
"16199",7192,2017-01-25,"display","display"
"16200",7193,2017-01-07,"display","none"
"16201",7193,2017-01-15,"display","none"
"16202",7193,2017-01-17,"display","none"
"16203",7193,2017-01-19,"display","none"
"16204",7193,2017-02-05,"display","none"
"16205",7194,2017-01-11,"email","none"
"16206",7195,2017-01-04,"email","none"
"16207",7195,2017-02-04,"email","none"
"16208",7196,2017-01-06,"direct","none"
"16209",7196,2017-01-08,"display","display"
"16210",7196,2017-02-02,"display","social"
"16211",7196,2017-02-22,"display","social"
"16212",7196,2017-02-23,"display","social"
"16213",7197,2017-01-07,"direct","none"
"16214",7197,2017-01-25,"email","none"
"16215",7197,2017-02-05,"direct","none"
"16216",7197,2017-02-08,"email","none"
"16217",7197,2017-02-19,"email","none"
"16218",7201,2017-01-02,"social","none"
"16219",7201,2017-01-08,"social","none"
"16220",7201,2017-01-17,"email","social"
"16221",7201,2017-01-22,"social","social"
"16222",7201,2017-01-25,"social","email"
"16223",7201,2017-02-23,"email","email"
"16224",7201,2017-02-24,"email","email"
"16225",7203,2017-01-01,"social","none"
"16226",7203,2017-01-14,"social","social"
"16227",7203,2017-01-27,"social","social"
"16228",7203,2017-02-17,"email","social"
"16229",7204,2017-02-04,"direct","none"
"16230",7204,2017-02-06,"direct","none"
"16231",7205,2017-01-17,"email","none"
"16232",7205,2017-01-26,"email","none"
"16233",7206,2017-01-29,"email","none"
"16234",7206,2017-02-11,"email","none"
"16235",7206,2017-02-23,"email","none"
"16236",7207,2017-01-04,"email","none"
"16237",7207,2017-01-11,"email","none"
"16238",7208,2017-01-26,"email","none"
"16239",7208,2017-02-03,"direct","none"
"16240",7208,2017-02-17,"email","none"
"16241",7208,2017-02-23,"email","none"
"16242",7209,2017-01-07,"display","none"
"16243",7210,2017-01-05,"social","none"
"16244",7212,2017-01-10,"email","none"
"16245",7212,2017-01-20,"display","none"
"16246",7212,2017-01-26,"display","none"
"16247",7212,2017-02-01,"display","display"
"16248",7212,2017-02-08,"display","email"
"16249",7212,2017-02-24,"display","email"
"16250",7213,2017-01-01,"none","none"
"16251",7213,2017-01-02,"social","none"
"16252",7213,2017-01-08,"social","none"
"16253",7213,2017-01-31,"email","none"
"16254",7213,2017-02-13,"email","none"
"16255",7213,2017-02-21,"email","none"
"16256",7214,2017-02-16,"none","none"
"16257",7215,2017-01-08,"direct","none"
"16258",7215,2017-01-11,"email","none"
"16259",7215,2017-01-28,"email","email"
"16260",7215,2017-02-15,"email","email"
"16261",7216,2017-01-08,"direct","none"
"16262",7216,2017-01-31,"email","none"
"16263",7216,2017-02-06,"direct","none"
"16264",7217,2017-01-03,"email","none"
"16265",7217,2017-01-12,"social","none"
"16266",7217,2017-01-28,"social","none"
"16267",7218,2017-02-09,"display","display"
"16268",7218,2017-02-18,"display","display"
"16269",7218,2017-02-21,"email","display"
"16270",7219,2017-01-23,"display","none"
"16271",7219,2017-02-09,"display","none"
"16272",7220,2017-02-27,"none","none"
"16273",7221,2017-02-22,"none","none"
"16274",7222,2017-02-13,"social","social"
"16275",7223,2017-01-10,"direct","none"
"16276",7225,2017-01-04,"display","none"
"16277",7225,2017-01-06,"display","none"
"16278",7225,2017-01-09,"display","none"
"16279",7225,2017-01-13,"display","none"
"16280",7225,2017-01-27,"display","none"
"16281",7225,2017-02-14,"display","email"
"16282",7226,2017-01-03,"social","none"
"16283",7226,2017-01-27,"social","email"
"16284",7226,2017-02-07,"email","email"
"16285",7228,2017-01-01,"social","none"
"16286",7228,2017-01-09,"social","none"
"16287",7228,2017-01-10,"social","none"
"16288",7228,2017-02-05,"direct","none"
"16289",7229,2017-01-08,"social","none"
"16290",7229,2017-01-15,"social","social"
"16291",7230,2017-01-08,"display","social"
"16292",7230,2017-01-24,"display","social"
"16293",7230,2017-02-08,"display","social"
"16294",7231,2017-01-16,"email","none"
"16295",7232,2017-02-01,"social","social"
"16296",7234,2017-01-16,"email","none"
"16297",7234,2017-01-24,"email","none"
"16298",7234,2017-02-21,"email","none"
"16299",7234,2017-02-23,"email","none"
